申请时间,用户ID,认证年,认证月,认证日,身份证是否存在,是否认证,是否电话认证,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数
2016/4/13 21:48,A868605262278034724,2015,11,7,0,1,0,158.0,3,0.66666666,0.33333333,1,40,9666.19,241.65475,599.472637,3,1
2016/5/5 14:52,A469768622090433174,2016,7,30,0,1,0,-86.0,1,1.0,0.0,1,63,5060.0,253.0,330.891344,1,1
2017/3/5 9:19,A369721739841105901,2017,9,4,0,1,0,-183.0,1,1.0,0.0,1,42,4908.9,981.78,2127.81051,5,1
2017/1/7 14:54,A662495140866430410,2016,6,27,1,1,0,194.0,2,1.0,0.0,1,64,2916.8,583.36,1179.45022,1,3
2016/6/22 15:07,A713026292247874882,2016,7,19,1,1,1,-27.0,1,1.0,0.0,0,28,16434.0,4108.5,2842.73817,1,4
2017/3/6 10:52,A275117260569552406,2017,6,29,0,1,1,-115.0,3,0.5,0.5,1,56,271.9,67.975,35.8636654,4,5
2016/8/26 12:11,A862148849631859580,2016,6,15,1,1,1,72.0,2,0.66666666,0.33333333,0,53,14598.2,239.314754,621.341522,5,1
2016/8/26 1:53,A148809733179976246,2016,6,20,0,1,1,67.0,1,1.0,0.0,0,51,2.0,1.0,0.0,5,4
2016/8/27 22:07,A894146697571647605,2016,6,11,0,1,1,77.0,2,1.0,0.0,0,31,118.78,39.5933333,51.4477612,5,5
2017/3/4 23:00,A450894452505018888,2015,10,15,0,1,1,506.0,2,0.66666666,0.33333333,0,41,21378.92,314.395882,714.642844,3,1
2016/12/15 19:29,A759185501801147312,2016,6,19,0,1,0,179.0,5,0.42857142,0.57142857,0,62,55793.79,945.657457,1703.6527,5,1
2017/1/7 14:54,A999262202921867546,2016,6,27,1,1,0,194.0,2,1.0,0.0,1,36,2916.8,583.36,1179.45022,4,2
2017/3/7 21:06,A498490382442384366,2017,8,8,0,1,0,-154.0,3,0.6,0.4,1,59,1918.7,191.87,421.991927,5,2
2016/12/9 12:35,A948037726888781236,2016,11,9,1,1,1,30.0,1,1.0,0.0,0,47,11465.86,1637.98,2300.10148,4,5
2017/1/1 23:24,A294180214952049414,2016,7,29,0,1,0,156.0,2,0.5,0.5,0,40,2178.9,198.081818,194.145387,4,1
2016/4/24 21:50,A858529019457137441,2016,3,26,0,1,0,29.0,1,1.0,0.0,1,59,1706.87,89.8352631,59.3419803,4,3
2017/3/5 9:19,A810570599790879892,2017,9,4,0,1,1,-183.0,1,1.0,0.0,0,41,4908.9,981.78,2127.81051,4,5
2016/8/2 22:53,A451763241518604457,2016,4,7,0,1,1,117.0,1,1.0,0.0,1,26,2038.0,407.6,496.491993,5,4
2017/3/8 0:32,A253971485382135364,2017,5,6,1,1,1,-59.0,1,1.0,0.0,0,36,126.8,25.36,10.5519192,3,1
2017/3/4 17:21,A747825472368419976,2016,8,19,0,1,1,197.0,2,1.0,0.0,0,54,20733.2,215.970833,944.601265,1,3
2017/3/6 13:53,A340029890826980577,2016,8,11,1,1,0,207.0,2,1.0,0.0,1,44,5380.08,97.8196363,92.6092498,1,4
2017/3/12 21:12,A419590137146774956,2016,5,20,1,1,1,296.0,2,1.0,0.0,0,59,47547.6,365.750769,985.857677,2,1
2017/3/6 22:53,A336077550549102344,2016,10,7,0,1,0,150.0,2,0.5,0.5,0,33,530.56,66.32,19.1044976,3,2
2017/3/29 12:23,A593756029354977251,2016,4,13,0,1,0,350.0,1,1.0,0.0,1,56,1087.99,108.799,121.613357,1,3
2017/4/21 13:53,A594535543419774456,2014,7,9,0,1,0,1017.0,4,0.5,0.5,0,65,1720.9,132.376923,243.028249,3,2
2017/1/4 11:50,A667280163517195902,2017,2,14,0,1,1,-41.0,2,0.33333333,0.66666666,0,64,198.0,99.0,0.0,5,3
2017/2/25 1:53,A601736291085563155,2017,2,6,0,1,0,19.0,1,1.0,0.0,1,47,805.0,268.333333,130.997455,5,5
2017/3/5 14:50,A616997918384431536,2016,10,28,1,1,1,128.0,3,0.25,0.75,0,48,181.5,36.3,57.4248204,3,4
2017/3/4 4:34,A436953888409079206,2017,4,7,1,1,1,-34.0,6,0.375,0.625,0,36,2008.2,83.675,78.9209965,5,2
2017/3/13 13:32,A903862082532849350,2016,11,10,0,1,0,123.0,3,1.0,0.0,0,47,5119.6,568.844444,686.325058,5,3
2017/3/11 23:14,A576634615445468098,2017,1,2,1,1,0,68.0,2,1.0,0.0,0,64,11445.6,1144.56,2383.26128,5,1
2017/2/28 23:30,A151831319458689805,2017,9,26,0,1,1,-210.0,1,1.0,0.0,0,27,637.5,159.375,94.0827428,3,1
2016/10/3 12:22,A123836251537631741,2017,7,14,0,1,0,-284.0,3,1.0,0.0,1,37,9095.0,1819.0,939.14855,5,1
2017/4/18 17:29,A956333413054094302,2016,12,9,1,1,1,130.0,9,0.2,0.8,0,51,13677.3,390.78,681.160595,5,1
2016/7/23 14:26,A143459007861773386,2016,8,11,0,1,1,-19.0,3,0.33333333,0.66666666,1,41,2592.1,123.433333,208.621433,4,4
2017/3/22 21:48,A554649154727545949,2015,3,31,0,1,1,722.0,1,1.0,0.0,0,27,13584.6,3396.15,3848.42538,5,2
2017/3/4 9:33,A768607943121822512,2017,7,15,0,1,1,-133.0,2,1.0,0.0,1,54,3357.7,209.85625,354.000465,4,4
2017/3/4 10:37,A454590571236517746,2017,8,8,0,1,1,-157.0,2,0.5,0.5,1,58,18173.5,3634.7,3278.00357,5,2
2017/3/25 0:54,A810475870074520609,2016,10,15,0,1,0,161.0,2,1.0,0.0,1,43,4912.2,245.61,392.104047,2,2
2017/4/20 9:07,A427406330186064121,2017,7,5,0,1,1,-76.0,1,1.0,0.0,0,42,34846.0,2323.06666,1645.34648,1,4
2017/4/1 17:43,A538667734220909254,2015,11,29,1,1,0,489.0,4,0.75,0.25,0,64,26916.12,358.8816,751.609232,4,3
2017/3/4 14:27,A659430459674259128,2016,6,14,1,1,1,263.0,1,0.66666666,0.33333333,0,35,561.55,80.2214285,45.8590581,4,3
2017/3/15 16:25,A637005065723753223,2016,5,11,1,1,1,308.0,2,0.5,0.5,1,42,22461.78,623.938333,1802.09884,4,3
2016/12/6 13:12,A882695812047398833,2017,11,23,0,1,0,-352.0,1,1.0,0.0,1,57,89.1,29.7,3.30454232,1,4
2017/3/5 18:58,A997631862169387705,2017,7,5,0,1,1,-122.0,3,0.5,0.5,1,45,21201.91,481.86159,713.684208,5,5
2017/3/4 17:35,A685123255228220825,2017,6,13,0,1,0,-101.0,2,1.0,0.0,1,65,7941.25,378.154761,522.113153,4,5
2017/3/7 13:11,A496541745592812262,2016,6,25,0,1,0,255.0,1,1.0,0.0,1,36,31463.9,2621.99166,2926.78178,5,1
2017/2/18 16:29,A770423478901830370,2017,2,15,0,1,0,3.0,1,1.0,0.0,1,38,4848.9,692.7,1056.71612,2,1
2017/4/7 9:45,A428407025266769020,2017,4,9,1,1,1,-2.0,1,1.0,0.0,1,43,251.7,31.4625,6.6697478,1,4
2017/4/26 13:20,A752285448420329466,2017,9,4,0,1,0,-131.0,4,0.75,0.25,1,41,10812.4,277.241025,374.291725,1,4
2017/4/23 16:52,A123440591434903804,2017,8,21,0,1,0,-120.0,3,1.0,0.0,0,33,1494.56,87.9152941,87.5679839,4,4
2017/3/20 18:00,A470575313818920558,2015,11,2,0,1,0,504.0,4,0.25,0.75,1,32,17414.4,1088.4,1309.76578,2,5
2017/3/29 14:42,A368877370606111678,2017,4,4,0,1,0,-6.0,1,1.0,0.0,1,36,13822.8,1151.9,1748.9911,4,3
2016/9/8 16:39,A161935484335298286,2016,7,5,0,1,0,65.0,2,0.66666666,0.33333333,0,46,10128.7,191.107547,228.85797,1,3
2017/3/25 8:48,A211845508421936328,2015,4,16,0,1,0,709.0,4,0.8,0.2,1,28,74549.14,300.601371,560.773775,5,5
2016/6/18 2:18,A989187334632642904,2016,10,2,1,1,1,-106.0,1,1.0,0.0,1,59,5830.0,2915.0,1294.00541,3,5
2017/4/1 15:46,A856751380500964236,2016,9,5,1,1,1,208.0,2,1.0,0.0,1,52,4703.8,204.513043,525.754919,4,5
2016/5/1 11:52,A721237030938069583,2016,1,22,1,1,0,100.0,2,0.66666666,0.33333333,0,49,6619.2,509.16923,888.833617,3,2
2017/3/27 15:46,A861253622983674198,2017,3,24,1,1,0,3.0,2,0.66666666,0.33333333,0,33,4065.0,1016.25,425.66448,4,1
2017/3/22 11:31,A595988291709907622,2015,9,28,0,1,1,541.0,4,0.4,0.6,1,62,10666.7,304.762857,563.661588,2,4
2017/4/2 16:44,A804512395454435631,2016,6,13,1,1,1,293.0,2,1.0,0.0,1,38,8849.9,188.295744,513.122546,2,3
2017/3/4 19:27,A655754663833418402,2015,5,12,0,1,1,662.0,3,0.66666666,0.33333333,0,41,62110.51,181.609678,346.90121,2,4
2017/3/30 19:09,A658972662487621844,2016,4,12,1,1,1,352.0,6,0.5,0.5,1,61,12295.0,183.507462,419.451751,1,1
2017/3/16 10:49,A532273359131539504,2016,8,6,1,1,0,222.0,2,0.66666666,0.33333333,0,63,1409.0,128.090909,62.3000073,3,5
2017/3/4 14:09,A158655872350054445,2017,5,23,0,1,1,-80.0,4,0.75,0.25,1,41,11084.05,1108.405,1671.84028,4,2
2017/2/21 7:45,A545348568325655444,2016,6,4,0,1,1,262.0,1,1.0,0.0,1,42,2946.0,736.5,1068.88056,4,1
2017/3/25 16:22,A230326840656677715,2016,12,3,0,1,0,112.0,1,1.0,0.0,0,50,2889.0,240.75,110.695425,4,3
2017/4/9 9:20,A193737477322183073,2017,8,15,1,1,0,-128.0,4,0.6,0.4,0,43,22962.73,290.667468,975.052424,4,2
2017/3/11 17:03,A909861471148195026,2016,5,24,0,1,1,291.0,3,1.0,0.0,1,26,5300.05,278.95,602.29324,3,2
2017/3/30 12:03,A457839042038515690,2016,12,11,1,1,0,109.0,3,0.66666666,0.33333333,0,33,954.7,119.3375,83.5998451,1,3
2017/3/13 19:46,A921080868562836655,2017,8,6,0,1,1,-146.0,3,0.33333333,0.66666666,0,25,16397.85,964.579411,1813.46299,4,2
2017/3/28 12:56,A750757617042285932,2017,11,27,1,1,0,-244.0,2,1.0,0.0,1,47,70073.96,496.978439,989.987187,2,2
2016/5/18 17:45,A806852976719619106,2016,12,29,0,1,1,-225.0,1,0.5,0.5,1,29,118.0,39.3333333,7.50555349,2,3
2017/4/3 10:51,A151472220586285405,2016,8,23,1,1,1,223.0,1,1.0,0.0,0,60,13598.0,1942.57142,1967.71956,2,1
2016/11/25 11:36,A279723879348213976,2016,8,1,1,1,1,116.0,1,1.0,0.0,0,37,12874.0,3218.5,452.960999,4,1
2016/8/27 1:00,A273131334167317077,2017,7,19,0,1,0,-326.0,10,0.6,0.4,1,51,31522.48,186.52355,475.06082,4,2
2017/4/5 17:55,A584430603897188996,2016,7,1,1,1,1,278.0,1,1.0,0.0,1,28,2844.62,258.601818,434.118828,5,4
2017/3/9 18:36,A751124884034500821,2017,8,15,1,1,1,-159.0,5,0.33333333,0.66666666,0,48,44354.24,224.011313,443.864029,4,2
2017/1/5 1:02,A143658046542596472,2017,8,9,0,1,0,-216.0,3,0.66666666,0.33333333,1,32,26982.5,509.103773,997.510315,2,3
2017/3/29 21:01,A386436201825319189,2017,3,29,0,1,1,0.0,1,0.5,0.5,1,43,784.0,392.0,434.163563,2,5
2017/3/12 8:04,A572392212211446703,2016,12,1,1,1,0,101.0,2,0.5,0.5,1,52,18995.36,1726.8509,2384.29784,1,3
2017/2/14 11:02,A958390410293793739,2016,10,7,1,1,1,130.0,2,0.33333333,0.66666666,0,37,13989.0,1998.42857,1709.32743,1,5
2016/8/27 20:09,A289838738618172623,2017,8,13,1,1,0,-351.0,2,0.33333333,0.66666666,0,39,10070.65,592.391176,1076.65941,4,5
2017/1/10 18:07,A602384768635985937,2016,2,24,0,1,0,321.0,3,0.66666666,0.33333333,0,50,10917.46,779.818571,1625.12029,3,2
2017/2/26 11:29,A572348113011828850,2017,7,11,1,1,1,-135.0,4,1.0,0.0,1,63,461.56,92.312,60.291745,5,1
2016/5/26 8:33,A491302739528429408,2017,2,15,0,1,1,-265.0,3,0.33333333,0.66666666,0,64,155.0,77.5,28.991378,5,3
2017/2/26 11:20,A407249999154276178,2017,7,23,1,1,1,-147.0,2,0.5,0.5,1,55,5100.9,510.09,1332.40709,5,3
2017/4/12 18:11,A210558225934605871,2016,6,28,0,1,0,288.0,2,0.5,0.5,0,55,6442.8,2147.6,3681.87972,2,4
2017/3/5 17:54,A840788578022477530,2016,12,23,1,1,1,72.0,1,1.0,0.0,0,48,11586.4,891.261538,2067.44643,3,2
2016/8/18 17:48,A587983120766824500,2015,9,30,1,1,1,323.0,3,0.2,0.8,1,45,21816.2,574.110526,1113.44978,3,4
2017/3/9 13:52,A151671857342768056,2016,8,14,0,1,0,207.0,2,0.5,0.5,0,28,425.9,212.95,2.75771644,4,2
2017/4/8 12:35,A584457576073465323,2016,6,30,0,1,1,282.0,4,0.5,0.5,0,49,46329.57,617.7276,1181.07361,3,2
2017/4/15 8:30,A143996145024173033,2017,7,9,0,1,1,-85.0,4,0.4,0.6,1,55,74279.47,790.207127,1730.34166,4,5
2017/4/3 10:45,A133383664016475129,2017,6,1,0,1,0,-59.0,3,1.0,0.0,0,35,65459.1,648.109901,1732.57266,1,5
2017/1/12 13:48,A879165060164185677,2016,3,16,1,1,1,302.0,1,0.5,0.5,0,41,484.1,96.82,75.0613882,3,3
2017/1/1 10:12,A317523876877136833,2016,11,12,1,1,0,50.0,1,1.0,0.0,0,56,267.0,133.5,6.36396103,5,4
2017/3/24 17:41,A785375347340470299,2016,11,14,1,1,0,130.0,2,1.0,0.0,1,43,5550.16,67.684878,91.057295,5,2
2017/3/20 20:41,A395704477362873295,2016,8,26,0,1,0,206.0,1,1.0,0.0,1,45,1034.9,79.6076923,57.0831332,5,2
2017/3/5 21:02,A690680341306689536,2017,8,25,0,1,0,-173.0,1,1.0,0.0,0,45,1445.5,131.40909,80.5346689,2,1
2016/5/18 14:04,A879532979850124505,2016,8,20,0,1,1,-94.0,3,0.33333333,0.66666666,0,43,8441.0,2110.25,2357.33032,3,4
2017/4/8 20:57,A293578359655871991,2017,2,9,1,1,0,58.0,1,1.0,0.0,1,56,738.1,61.5083333,34.4319475,2,4
2016/4/14 22:11,A717662258548894688,2016,1,24,1,1,1,81.0,4,0.75,0.25,0,37,4937.5,2468.75,3421.33616,3,5
2017/3/4 18:16,A232126144576326050,2017,7,19,1,1,0,-137.0,4,0.33333333,0.66666666,0,64,6085.6,468.123076,1063.29919,1,5
2016/12/11 22:14,A804361896115293259,2015,8,27,0,1,1,472.0,4,0.5,0.5,1,33,37722.56,1047.84888,1709.84229,5,4
2017/2/12 19:34,A394511017045067854,2016,12,1,0,1,0,73.0,1,1.0,0.0,0,26,11787.82,2357.564,3235.22208,3,1
2017/3/28 13:47,A341442653413276293,2016,6,5,1,1,1,296.0,2,1.0,0.0,0,61,11924.04,100.202016,69.5780637,3,4
2017/3/10 13:15,A218330162823079431,2017,5,24,0,1,1,-75.0,3,0.75,0.25,1,61,4184.9,1046.225,1968.67603,1,3
2017/4/26 2:06,A609799920829062790,2016,7,20,0,1,0,280.0,6,0.75,0.25,0,29,30949.51,193.434437,306.460611,5,5
2016/5/6 15:57,A576213108616869353,2016,9,9,1,1,0,-126.0,5,0.42857142,0.57142857,1,42,2517.9,839.3,1436.51079,4,3
2017/1/4 10:31,A243515489723078863,2016,1,19,1,1,1,351.0,2,0.5,0.5,0,36,2154.2,359.033333,305.783758,2,1
2017/3/12 23:31,A652014826843442812,2017,8,8,1,1,1,-149.0,4,0.5,0.5,1,38,20481.37,284.463472,655.133178,5,3
2017/1/25 21:36,A243101407959117024,2017,1,25,0,1,0,0.0,2,0.5,0.5,1,30,10353.86,147.912285,352.012204,4,4
2017/3/4 17:33,A175461064274081795,2017,7,19,0,1,0,-137.0,1,1.0,0.0,0,40,12040.4,926.184615,833.086924,2,2
2017/3/7 10:39,A882774650259783309,2016,11,1,1,1,1,126.0,3,0.66666666,0.33333333,0,38,14884.88,201.147027,640.727482,1,5
2017/3/24 8:09,A475454843696856180,2016,12,31,1,1,1,83.0,1,1.0,0.0,0,33,8874.56,170.664615,287.474438,2,1
2017/4/5 15:36,A594527866046676593,2015,2,7,0,1,1,788.0,7,0.42857142,0.57142857,1,45,15147.8,504.926666,883.586814,2,5
2017/2/27 17:09,A893539799097328544,2017,2,9,1,1,1,18.0,2,0.5,0.5,1,51,9472.0,947.2,637.628035,1,3
2017/4/19 13:50,A547071264841946520,2016,11,26,1,1,1,144.0,1,0.0,1.0,1,63,896.9,298.966666,0.05773502,2,1
2017/2/4 0:18,A101286854071830005,2016,10,30,0,1,0,97.0,2,1.0,0.0,1,55,10580.54,406.943846,1159.32116,3,4
2017/3/28 9:46,A820363766938796802,2016,8,27,1,1,1,213.0,2,0.5,0.5,0,59,5761.17,94.4454098,105.112388,2,2
2016/12/28 10:41,A261559240659972385,2014,9,13,1,1,0,837.0,1,1.0,0.0,1,32,66468.6,386.445348,1000.58967,4,4
2017/3/13 9:03,A240513396784776212,2016,12,5,1,1,0,98.0,2,0.0,1.0,1,45,2938.06,122.419166,84.6973134,1,5
2017/3/31 0:35,A301986236592251138,2016,11,21,0,1,1,130.0,1,1.0,0.0,1,60,88.9,44.45,21.8495995,3,3
2017/3/12 10:48,A789420332672523217,2016,6,28,0,1,1,257.0,3,0.33333333,0.66666666,0,62,80731.36,625.824496,2045.65347,2,5
2016/12/8 12:38,A443805851200457280,2016,4,30,0,1,1,222.0,3,0.75,0.25,1,45,13980.2,699.01,809.362256,1,5
2016/12/21 10:03,A624158489966743465,2016,9,22,1,1,0,90.0,2,0.5,0.5,1,30,1448.8,96.5866666,47.2805285,3,4
2016/11/21 19:22,A485473745387592360,2017,6,20,0,1,1,-211.0,2,1.0,0.0,0,54,42650.6,439.696907,1278.75126,1,2
2017/3/14 19:46,A532067807423846048,2017,7,26,0,1,1,-134.0,3,1.0,0.0,0,29,16067.24,1235.94153,2311.20956,5,5
2016/12/29 22:55,A481258195284479429,2017,1,2,0,1,0,-4.0,1,0.5,0.5,0,33,374.0,62.3333333,36.1180102,4,5
2017/4/23 15:48,A977225615082281546,2017,5,24,1,1,1,-31.0,2,0.66666666,0.33333333,0,64,838.0,419.0,468.104689,2,1
2016/9/15 0:08,A707565852552197737,2016,9,30,1,1,0,-15.0,1,1.0,0.0,1,36,45.6,22.8,0.0,2,1
2017/3/6 22:53,A335074677940184483,2016,10,7,0,1,0,150.0,2,0.5,0.5,1,49,530.56,66.32,19.1044976,1,5
2017/1/16 12:38,A373445384913251847,2017,1,13,0,1,0,3.0,2,1.0,0.0,1,27,294.0,98.0,20.0,5,4
2017/3/10 9:38,A283229763570472438,2016,1,29,1,1,1,406.0,3,0.66666666,0.33333333,1,34,8975.33,109.455243,215.874549,2,2
2016/5/24 13:09,A408833075697108264,2015,4,2,0,1,1,418.0,6,0.375,0.625,0,64,16639.4,594.264285,1187.43535,1,2
2017/3/17 11:39,A122523743485185727,2017,5,19,0,1,1,-63.0,2,1.0,0.0,1,44,14400.28,1600.03111,2574.24651,2,3
2017/3/6 17:33,A527018586221406504,2015,8,23,1,1,1,561.0,3,0.33333333,0.66666666,1,38,20056.0,1542.76923,2160.27082,1,1
2017/3/4 20:58,A738794241059614033,2017,6,8,1,1,1,-96.0,5,0.66666666,0.33333333,0,51,5921.18,140.980476,221.625509,4,2
2017/3/6 8:30,A428650270223317425,2016,6,27,1,1,0,252.0,3,1.0,0.0,0,56,4296.0,1432.0,1625.90805,4,3
2016/12/31 22:46,A781024389371867012,2017,6,27,1,1,1,-178.0,3,0.6,0.4,0,26,44394.1,510.277011,1417.91511,1,2
2017/3/31 11:56,A508510603284481587,2016,6,20,0,1,1,284.0,1,1.0,0.0,0,32,74.0,37.0,1.41421356,5,4
2016/8/27 0:03,A998085570912222150,2015,3,15,1,1,0,531.0,1,1.0,0.0,1,41,12976.0,720.888888,772.37768,2,2
2016/6/26 9:26,A641347260867134058,2017,7,9,0,1,1,-378.0,3,1.0,0.0,1,44,28868.0,687.333333,1439.53657,5,2
2017/4/14 15:23,A118688139127765774,2017,8,11,0,1,1,-119.0,6,0.375,0.625,0,38,24601.3,559.120454,1056.29441,3,3
2017/3/30 12:03,A514600256297915209,2016,12,11,0,1,0,109.0,3,0.66666666,0.33333333,1,29,954.7,119.3375,83.5998451,1,5
2017/3/22 2:12,A533256946726062712,2016,6,18,0,1,0,277.0,2,0.5,0.5,1,44,4986.98,554.108888,1046.01805,5,3
2017/2/14 5:52,A771936307795748366,2014,10,26,0,1,1,842.0,2,0.0,1.0,1,61,3371.5,306.5,469.302851,3,5
2017/3/14 14:43,A138571856176887261,2016,5,16,0,1,0,302.0,4,0.5,0.5,1,29,24220.94,208.801206,749.420143,5,5
2017/1/19 21:14,A836660575368373288,2016,11,13,1,1,1,67.0,2,0.5,0.5,0,59,9876.83,1234.60375,2616.55973,3,5
2017/1/3 3:47,A350780549644505996,2015,6,15,1,1,0,568.0,1,1.0,0.0,1,32,25950.0,1128.26087,1911.10656,1,2
2017/3/8 14:14,A210314582421956566,2015,11,16,1,1,1,478.0,2,1.0,0.0,1,43,44285.73,262.045739,590.50376,5,1
2017/3/28 17:15,A677869789481280059,2015,12,28,0,1,0,456.0,2,0.5,0.5,1,26,14667.69,195.5692,374.104404,1,3
2017/3/26 19:49,A795136398063084712,2016,12,14,1,1,1,102.0,1,1.0,0.0,1,39,125.8,62.9,9.89949493,1,2
2016/11/30 16:41,A309745818970068996,2016,11,30,0,1,0,0.0,2,1.0,0.0,1,48,4672.6,222.504761,182.371575,3,5
2017/3/6 10:31,A529867082517377180,2016,12,4,1,1,1,92.0,1,1.0,0.0,1,44,1916.2,638.733333,1081.89955,2,2
2017/3/19 11:40,A967895062969083078,2017,8,14,0,1,0,-148.0,4,0.66666666,0.33333333,1,49,18647.99,186.4799,674.861096,1,5
2017/3/4 8:06,A687021685562605198,2016,10,11,1,1,1,144.0,1,1.0,0.0,0,63,3446.0,689.2,656.844502,2,1
2016/12/4 19:51,A545178355332868192,2016,11,11,0,1,0,23.0,1,1.0,0.0,0,38,2371.02,98.7925,93.1191651,5,4
2017/3/26 19:07,A697864081320864796,2016,8,12,0,1,1,226.0,6,0.33333333,0.66666666,0,57,13925.91,296.295957,510.936014,2,2
2017/4/6 21:22,A641279447525741255,2016,6,25,1,1,1,285.0,2,1.0,0.0,0,47,57890.86,742.190512,1621.86143,1,4
2016/6/30 22:49,A202904584918775292,2017,7,19,1,1,1,-384.0,3,0.66666666,0.33333333,0,32,55045.71,240.374279,599.821346,3,5
2017/3/18 18:10,A161302652295798460,2016,11,13,1,1,0,125.0,2,0.5,0.5,0,57,1548.4,38.71,45.9006706,2,4
2017/3/22 1:38,A358535526508686466,2016,3,11,1,1,1,376.0,2,1.0,0.0,1,46,36938.84,351.798476,804.310834,1,5
2017/3/13 17:09,A607990986774478760,2016,9,25,0,1,1,169.0,1,1.0,0.0,0,41,4262.0,1065.5,1881.45661,2,4
2017/1/25 14:35,A866734129004331303,2015,11,9,0,1,1,443.0,2,0.5,0.5,1,50,40963.9,772.903773,2583.70092,5,5
2017/4/26 17:38,A722937650081772375,2016,7,19,1,1,0,281.0,4,0.5,0.5,1,28,6881.98,344.099,1146.22302,4,4
2016/8/9 10:37,A931859529168687889,2016,9,27,0,1,1,-49.0,3,1.0,0.0,0,30,371.8,61.9666666,25.1063073,2,3
2016/9/12 15:07,A677223457562995323,2015,4,22,1,1,0,509.0,3,0.6,0.4,0,58,36159.87,298.8419,1043.57623,1,1
2017/1/4 8:44,A602156045007990791,2017,8,11,0,1,1,-219.0,3,0.5,0.5,1,47,34749.84,1510.8626,1881.57089,3,1
2017/3/4 10:16,A120410334357368843,2015,10,20,1,1,0,501.0,2,0.66666666,0.33333333,1,26,2634.44,376.348571,495.107971,2,4
2017/3/5 21:02,A328567752606971654,2017,8,25,1,1,0,-173.0,1,1.0,0.0,0,40,1445.5,131.40909,80.5346689,5,1
2017/4/10 18:21,A945614171029550915,2017,7,21,1,1,1,-102.0,10,0.16666666,0.83333333,1,33,32720.57,181.780944,361.31649,3,2
2017/4/22 21:23,A155310143495931977,2017,7,10,0,1,0,-79.0,8,0.75,0.25,1,64,10743.6,335.7375,1075.88312,3,4
2017/3/16 9:33,A543533599960194717,2015,9,14,0,1,0,549.0,2,1.0,0.0,1,28,7681.0,2560.33333,2884.40571,4,5
2017/3/4 19:20,A918678258450909527,2016,6,4,1,1,0,273.0,3,0.66666666,0.33333333,0,60,5934.3,456.484615,707.716926,3,1
2017/4/9 15:38,A854481108532458789,2017,5,10,0,1,0,-31.0,1,1.0,0.0,1,65,212.2,42.44,13.1115597,1,2
2017/4/23 15:07,A989822187838641542,2017,5,27,0,1,1,-34.0,2,1.0,0.0,0,63,17066.7,299.415789,453.658901,2,3
2017/3/7 17:33,A661323051624297434,2017,7,29,1,1,0,-144.0,2,1.0,0.0,0,26,19844.8,902.036363,1189.77148,3,4
2017/4/16 16:50,A951918508487836830,2017,8,15,1,1,0,-121.0,3,0.5,0.5,0,53,37619.63,470.245375,996.295548,3,3
2016/5/12 10:41,A716533303663050313,2016,7,3,1,1,0,-52.0,2,0.33333333,0.66666666,0,41,2198.99,1099.495,1273.49224,4,4
2016/8/13 22:25,A686508657555673212,2016,9,8,0,1,1,-26.0,1,0.5,0.5,1,29,3751.9,750.38,1111.71263,4,2
2017/3/28 18:49,A735997093205236547,2016,1,18,1,1,1,435.0,4,0.5,0.5,0,61,2108.24,210.824,180.728439,4,1
2016/5/21 10:58,A589795393400331037,2015,10,31,1,1,0,203.0,2,0.0,1.0,1,45,51757.7,1150.17111,1755.2742,4,3
2017/4/15 20:46,A454392150250723072,2017,9,24,1,1,0,-162.0,2,0.75,0.25,1,27,135130.45,1851.10205,2559.09389,3,3
2017/4/2 17:54,A893125710947178720,2017,6,8,1,1,0,-67.0,1,1.0,0.0,1,50,2750.6,392.942857,280.528233,3,3
2017/3/3 14:01,A462681409371339797,2016,6,3,1,1,0,273.0,1,0.5,0.5,1,31,21299.46,608.556,694.869063,4,2
2017/4/25 19:30,A635521305569526969,2016,5,29,1,1,0,331.0,1,1.0,0.0,1,60,12414.0,886.714285,1429.68288,1,4
2016/8/7 23:31,A295625180075515216,2016,6,15,1,1,0,53.0,1,1.0,0.0,0,47,12130.0,1347.77777,1752.21451,4,4
2017/3/8 23:05,A310238465603808953,2017,5,25,0,1,0,-78.0,3,1.0,0.0,1,39,5010.4,455.490909,1079.30169,3,4
2017/3/18 7:43,A433629713201646699,2016,12,22,1,1,0,86.0,1,1.0,0.0,1,49,7.0,2.33333333,2.30940107,1,2
2016/11/27 23:38,A301235354002291000,2017,8,23,1,1,0,-269.0,3,0.66666666,0.33333333,1,53,69398.9,1692.65609,2249.39815,2,2
2017/4/12 21:59,A286400491915389637,2016,12,30,1,1,1,103.0,1,1.0,0.0,1,53,12415.42,275.898222,719.305843,5,4
2017/3/19 11:40,A619374493085802734,2017,8,14,0,1,1,-148.0,4,0.66666666,0.33333333,0,41,18647.99,186.4799,674.861096,1,4
2017/4/14 12:11,A271427208046205917,2017,7,31,0,1,1,-108.0,3,0.5,0.5,1,30,503.34,33.556,18.4004242,2,1
2017/1/27 9:48,A559763473098475185,2017,8,1,0,1,0,-186.0,2,1.0,0.0,0,37,6066.78,303.339,835.813272,2,1
2017/3/4 15:27,A209494556420624921,2015,6,18,0,1,1,625.0,6,0.85714285,0.14285714,1,40,191460.0,938.529411,6301.44144,4,2
2017/4/5 10:57,A650964704285950299,2016,2,26,1,1,0,404.0,2,1.0,0.0,1,31,32901.1,1645.055,2184.96192,3,5
