用户ID,认证间隔时间,银行卡数量,储蓄卡比例,信用卡比例,性别,年龄,订单总额,均值,标准差,预留不同电话数量,贷款次数,数据来源标识,审核标识
A622870016563351560,-92.0,3,0.6,0.4,0.0,24,19577.04,455.28,800.051506,5.0,0,1,1.0
A637009329962094856,172.0,1,1.0,0.0,0.0,0,19445.0,1620.41666,1408.34096,2.0,0,1,1.0
A634944807558451208,-109.0,2,0.5,0.5,0.0,0,32717.06,817.9265,1432.53185,2.0,0,1,1.0
A618608118602928136,119.0,3,0.66666666,0.33333333,0.0,0,822.8,27.4266666,31.4966,2.0,0,1,1.0
A638234253687001352,-46.0,1,0.5,0.5,0.0,0,156.9,78.45,43.0628029,1.0,0,1,1.0
A621550807610822664,210.0,1,1.0,0.0,0.0,0,705.0,117.5,87.0074709,1.0,0,1,1.0
A622267523483570440,-24.0,2,0.5,0.5,1.0,28,6172.0,440.857142,592.872861,3.0,0,1,1.0
A636981010029875464,-52.0,2,1.0,0.0,1.0,23,11670.9,271.416279,596.927388,2.0,0,1,1.0
A634824554329411848,378.0,2,0.66666666,0.33333333,1.0,20,26973.41,219.296016,596.868627,8.0,28,1,1.0
A637463628357832968,367.0,2,0.66666666,0.33333333,0.0,0,6518.85,343.097368,514.971082,2.0,3,1,1.0
A630994347835265032,362.0,1,1.0,0.0,1.0,23,1663.3,79.2047619,77.8426006,1.0,0,1,1.0
A625996794999869448,-69.0,3,0.66666666,0.33333333,0.0,0,2235.0,745.0,1085.99585,1.0,0,1,1.0
A618587993980014856,294.0,3,1.0,0.0,0.0,0,9551.94,415.301739,616.46844,3.0,0,1,1.0
A623655723720511496,-81.0,1,1.0,0.0,0.0,0,308.7,61.74,47.2545024,1.0,0,1,1.0
A627984743253676040,-87.0,1,1.0,0.0,0.0,0,28388.36,228.938387,415.763838,5.0,0,1,1.0
A623720087236382728,87.0,3,0.66666666,0.33333333,0.0,0,1462.0,292.4,348.422588,2.0,0,1,1.0
A618888353248448776,132.0,1,1.0,0.0,0.0,0,147.9,49.3,39.5192358,1.0,0,1,1.0
A637601057412747272,486.0,3,0.5,0.5,1.0,29,2620339.24,54590.4008,374452.421,5.0,0,1,0.0
A636105165811749128,-49.0,3,0.33333333,0.66666666,0.0,0,10019.75,178.924107,442.301062,5.0,2,1,1.0
A633710186141323528,274.0,2,0.5,0.5,0.0,0,1646.0,411.5,175.0,1.0,0,1,1.0
A628714545908551944,-52.0,6,0.66666666,0.33333333,1.0,22,95504.64,568.48,1582.79376,7.0,51,1,1.0
A630359605154681096,107.0,1,1.0,0.0,1.0,29,636.5,79.5625,53.9466916,2.0,0,1,1.0
A634464567686074632,2.0,4,0.75,0.25,1.0,22,18171.78,116.485769,312.192424,4.0,31,1,1.0
A636162690808549384,124.0,1,1.0,0.0,0.0,0,147.0,49.0,16.8226038,1.0,0,1,1.0
A628478712869818376,479.0,3,0.66666666,0.33333333,1.0,28,3458.0,384.222222,973.707652,5.0,0,1,1.0
A635310862000722184,231.0,2,0.66666666,0.33333333,0.0,0,8227.0,1175.28571,3092.32381,1.0,0,1,1.0
A625373166738345992,645.0,4,1.0,0.0,1.0,24,4519.9,301.326666,548.337204,1.0,0,1,1.0
A632389309055373576,-69.0,1,1.0,0.0,0.0,0,10384.8,1153.86666,1598.35778,1.0,1,1,1.0
A634879602237378568,219.0,1,1.0,0.0,1.0,23,11144.45,195.516666,970.356655,2.0,0,1,1.0
A629810771257200648,309.0,1,1.0,0.0,0.0,0,2708.49,180.566,314.00268,3.0,0,1,1.0
A626736260265808136,710.0,4,0.8,0.2,1.0,28,32079.3,1782.18333,2008.56129,2.0,0,1,1.0
A634524403828265224,772.0,2,0.66666666,0.33333333,1.0,27,8495.0,530.9375,1049.13943,4.0,6,1,1.0
A630960751166623752,270.0,1,1.0,0.0,1.0,29,841.78,105.2225,93.8066585,2.0,0,1,1.0
A635222550854504712,44.0,1,0.0,1.0,0.0,0,1082.0,180.333333,218.239929,1.0,0,1,1.0
A631065369221533960,215.0,2,0.66666666,0.33333333,0.0,0,1031.0,257.75,221.352471,1.0,0,1,1.0
A635300017627730184,7.0,2,0.5,0.5,0.0,40,4278.78,713.13,1569.22055,1.0,0,1,1.0
A630450657488277512,219.0,1,1.0,0.0,0.0,0,1798.0,899.0,0.0,1.0,0,1,1.0
A637399871053107464,-1.0,2,0.5,0.5,0.0,0,11974.6,443.503703,1203.37546,2.0,0,1,1.0
A620067017449279496,-57.0,3,1.0,0.0,1.0,30,42550.78,733.634137,3121.08291,3.0,0,1,1.0
A632442302828122376,-36.0,4,0.2,0.8,0.0,0,18.7,9.35,0.77781745,1.0,0,1,1.0
A631102415185121544,361.0,2,1.0,0.0,0.0,0,6588.0,1647.0,3160.7981,2.0,0,1,1.0
A619242521804935432,-68.0,2,1.0,0.0,0.0,0,21631.3,655.493939,1258.85191,2.0,0,1,1.0
A635937078055538696,191.0,3,0.66666666,0.33333333,1.0,0,11098.0,5549.0,1202.08152,1.0,0,1,1.0
A635220934797561864,-79.0,3,0.75,0.25,0.0,0,17279.5,1016.44117,1881.0495,3.0,0,1,1.0
A634773083600719880,204.0,4,0.5,0.5,0.0,36,2064.76,172.063333,271.529695,3.0,0,1,1.0
A637498083063631880,-50.0,4,0.66666666,0.33333333,1.0,33,19140.48,75.3562204,183.258428,7.0,0,1,1.0
A621588067735572488,-133.0,3,1.0,0.0,0.0,0,188257.63,1069.64562,1273.237,5.0,1,1,1.0
A632027934818832648,-51.0,3,0.75,0.25,0.0,0,43137.0,1135.18421,2244.03796,2.0,0,1,1.0
A631100641925664776,-30.0,1,1.0,0.0,0.0,29,39442.18,176.08116,109.55733,4.0,0,1,1.0
A638247844372812040,192.0,2,0.33333333,0.66666666,0.0,0,36502.2,467.976923,1902.19518,5.0,0,1,1.0
A620214532580577544,-87.0,2,1.0,0.0,0.0,0,10821.9,1202.43333,2219.93684,1.0,0,1,1.0
A627270833387081992,282.0,1,1.0,0.0,1.0,19,3158.76,108.922758,203.667572,5.0,0,1,1.0
A637380294583783688,-8.0,2,0.5,0.5,1.0,25,13288.0,781.647058,1300.1994,2.0,0,1,1.0
A629046030553321480,473.0,2,0.66666666,0.33333333,0.0,0,12490.24,168.787027,414.320067,2.0,0,1,1.0
A628007359368663304,-118.0,5,0.28571428,0.71428571,0.0,31,55854.7,1469.86052,1872.33936,3.0,0,1,1.0
A635260986986598408,70.0,1,1.0,0.0,1.0,22,68.9,34.45,6.4346717,1.0,0,1,1.0
A635673592650010632,25.0,1,1.0,0.0,0.0,0,5297.0,2648.5,494.26764,1.0,0,1,1.0
A618662566842863624,252.0,1,1.0,0.0,0.0,0,9697.0,3232.33333,2367.1361,1.0,0,1,1.0
A623122758032691464,77.0,1,1.0,0.0,1.0,20,5571.0,1857.0,2980.85944,2.0,0,1,1.0
A629646065343139848,-59.0,5,0.5,0.5,0.0,0,20824.4,2603.05,7189.89182,3.0,0,1,1.0
A618890430888546568,-36.0,1,1.0,0.0,0.0,0,5299.5,2649.75,3605.18392,2.0,0,1,1.0
A626665838304301064,39.0,1,1.0,0.0,0.0,0,3517.3,175.865,277.646333,3.0,3,1,1.0
A625849073231990792,336.0,1,1.0,0.0,1.0,33,8537.7,341.508,951.61816,3.0,0,1,1.0
A621094603415621896,-82.0,1,1.0,0.0,0.0,0,1488.7,135.336363,178.68619,1.0,0,1,1.0
A630820801678938376,376.0,2,0.66666666,0.33333333,0.0,21,277.97,69.4925,63.6327239,3.0,0,1,1.0
A630950042882019336,-118.0,1,1.0,0.0,1.0,23,8660.5,222.064102,899.969031,4.0,0,1,1.0
A637611820701454600,797.0,1,1.0,0.0,0.0,0,13257.0,6628.5,41.7193,1.0,0,1,1.0
A628048640748818440,318.0,1,1.0,0.0,0.0,0,25271.0,3610.14285,1390.10628,2.0,0,1,1.0
A618533580930289928,284.0,3,0.66666666,0.33333333,0.0,0,346.5,38.5,34.7257469,1.0,0,1,1.0
A632625124637413640,153.0,1,1.0,0.0,0.0,0,1192.2,119.22,188.671488,3.0,0,1,1.0
A618694731307684104,52.0,3,1.0,0.0,0.0,29,5045.0,1681.66666,2837.70617,1.0,0,1,1.0
A624451604992495880,387.0,3,0.66666666,0.33333333,1.0,0,15461.0,572.629629,792.573474,3.0,0,1,1.0
A636840248894034184,314.0,3,0.5,0.5,1.0,0,246.9,82.3,29.9594726,1.0,0,1,1.0
A618804511997169672,303.0,2,0.5,0.5,1.0,24,5108.6,300.505882,529.016936,2.0,1,1,1.0
A634732414270181384,412.0,5,0.57142857,0.42857142,1.0,38,662.84,38.9905882,39.8540481,4.0,0,1,1.0
A623067027434639624,222.0,2,0.5,0.5,0.0,25,6851.5,685.15,1694.82719,1.0,0,1,1.0
A628766451016142856,270.0,1,1.0,0.0,1.0,26,57.0,19.0,0.8660254,2.0,0,1,1.0
A637840063576674312,-106.0,1,1.0,0.0,0.0,22,4551.5,156.948275,374.752074,4.0,0,1,1.0
A619400830390374664,213.0,1,1.0,0.0,0.0,0,30.99,15.495,7.78524566,1.0,0,1,1.0
A617086618779521032,110.0,2,1.0,0.0,1.0,35,12536.9,2089.48333,3136.71858,1.0,0,1,1.0
A635623806672572680,111.0,1,1.0,0.0,0.0,0,16970.0,2121.25,1255.35888,1.0,0,1,1.0
A623713731632697608,-40.0,3,0.75,0.25,0.0,0,14071.94,299.402978,700.67238,2.0,0,1,1.0
A636762782489907464,-58.0,1,1.0,0.0,1.0,21,3285.7,469.385714,547.305004,1.0,0,1,1.0
A618936329811529736,406.0,5,0.33333333,0.66666666,0.0,0,10406.4,1486.62857,1170.9882,2.0,0,1,1.0
A619647574827077896,214.0,2,0.5,0.5,0.0,0,1532.0,170.222222,62.4855538,1.0,0,1,1.0
A630262580803276808,198.0,2,1.0,0.0,1.0,23,11563.84,963.653333,2038.03559,2.0,0,1,1.0
A635999595616276744,237.0,3,0.33333333,0.66666666,0.0,31,581.65,72.70625,35.8517626,2.0,2,1,1.0
A631793164172136456,206.0,1,1.0,0.0,0.0,0,885.0,98.3333333,112.060251,1.0,2,1,1.0
A631706337650151432,288.0,2,1.0,0.0,1.0,31,114.9,19.15,25.5358375,1.0,0,1,1.0
A630141310036087048,-91.0,8,0.36363636,0.63636363,1.0,27,114735.98,379.920463,530.400521,16.0,29,1,1.0
A635870013609218312,430.0,1,1.0,0.0,1.0,2,453.7,90.74,76.9645243,1.0,0,1,1.0
A633919843661254920,90.0,1,1.0,0.0,0.0,0,9776.0,3258.66666,2979.67789,1.0,0,1,1.0
A627523582448111624,220.0,1,1.0,0.0,0.0,0,1778.95,161.722727,253.99064,1.0,0,1,1.0
A636841120537513992,581.0,3,0.33333333,0.66666666,0.0,0,17843.75,1049.63235,1747.2225,5.0,0,1,1.0
A628842227459690760,-56.0,1,1.0,0.0,0.0,0,18266.0,2283.25,3080.57136,1.0,1,1,1.0
A619382956338712840,148.0,1,1.0,0.0,0.0,0,28.2,14.1,8.20243866,1.0,0,1,1.0
A625201966791790600,31.0,1,1.0,0.0,0.0,0,57.0,11.4,4.83063142,1.0,0,1,1.0
A628119806905683976,185.0,1,1.0,0.0,0.0,0,7196.0,1799.0,941.629792,1.0,0,1,1.0
A620825210450350088,646.0,2,1.0,0.0,1.0,23,981.0,89.1818181,59.3899287,1.0,0,1,1.0
A635432911784382728,168.0,2,1.0,0.0,0.0,0,2742.9,63.788372,47.9996885,2.0,0,1,1.0
A637155202880770312,532.0,2,1.0,0.0,1.0,27,21322.8,4264.56,2369.39069,1.0,0,1,1.0
A635309583979516168,-47.0,1,1.0,0.0,0.0,0,8266.0,2066.5,839.292757,1.0,0,1,1.0
A635219026104029192,157.0,2,1.0,0.0,1.0,29,8221.0,1644.2,1892.49483,3.0,0,1,1.0
A636689260182769672,33.0,2,0.5,0.5,0.0,0,714.0,89.25,127.687419,3.0,0,1,1.0
A632597451424928008,274.0,2,0.5,0.5,1.0,31,1460.48,208.64,344.908051,1.0,0,1,1.0
A634497954807287816,4.0,1,1.0,0.0,0.0,0,248.3,49.66,24.9413913,1.0,0,1,1.0
A624558565255811336,242.0,2,0.66666666,0.33333333,0.0,0,22624.29,297.688026,454.574581,1.0,47,1,1.0
A638115024757329928,3.0,1,1.0,0.0,0.0,0,9042.95,231.870512,388.584124,6.0,2,1,1.0
A628771373359042824,176.0,1,1.0,0.0,0.0,0,9180.0,1311.42857,269.642885,1.0,2,1,1.0
A633296032259641608,408.0,2,1.0,0.0,0.0,0,8602.0,2867.33333,381.919275,1.0,0,1,1.0
A634182755361493000,-8.0,2,0.5,0.5,0.0,0,613.11,102.185,59.5093047,1.0,0,1,1.0
A619403684270313736,30.0,1,0.5,0.5,0.0,0,3781.0,222.411764,209.271073,2.0,3,1,1.0
A636179885030641928,175.0,2,1.0,0.0,0.0,25,20494.7,426.972916,923.158049,6.0,0,1,1.0
A632284270890586120,34.0,2,1.0,0.0,0.0,2,2550.9,364.414285,570.572862,1.0,0,1,1.0
A628850830027526152,-68.0,2,1.0,0.0,0.0,0,2626.7,119.395454,70.1685757,1.0,0,1,1.0
A634859316838404104,360.0,1,1.0,0.0,1.0,31,640.0,128.0,115.063026,1.0,1,1,1.0
A638171013548347400,158.0,2,1.0,0.0,0.0,0,7548.08,838.675555,1519.35784,3.0,0,1,1.0
A623078997365887240,-14.0,3,1.0,0.0,0.0,0,44771.1,514.610344,782.894897,1.0,0,1,1.0
A629511402943418632,411.0,1,1.0,0.0,0.0,0,30607.88,510.131333,1212.2672,8.0,0,1,1.0
A618473502801924104,411.0,3,1.0,0.0,0.0,0,1272.0,318.0,367.194771,1.0,0,1,1.0
A636286947953742088,745.0,3,0.33333333,0.66666666,0.0,0,21633.8,7211.26666,20.1495243,1.0,0,1,1.0
A622920565795065864,-32.0,2,1.0,0.0,0.0,0,2293.01,152.867333,144.243039,2.0,0,1,1.0
A631716477505900552,-76.0,3,0.66666666,0.33333333,0.0,0,8240.55,249.713636,550.693707,4.0,4,1,1.0
A635300047424065544,364.0,1,1.0,0.0,0.0,0,3798.0,1899.0,0.0,1.0,0,1,1.0
A635520809363837192,407.0,2,0.66666666,0.33333333,0.0,28,5895.9,589.59,975.716678,2.0,0,1,1.0
A629491742848061448,302.0,1,1.0,0.0,0.0,0,12151.8,1215.18,1287.03119,1.0,1,1,1.0
A637337278540156936,153.0,3,0.66666666,0.33333333,1.0,0,12054.5,162.898648,365.169977,6.0,1,1,1.0
A634612430634225672,2.0,1,1.0,0.0,0.0,0,3745.7,749.14,805.493201,2.0,0,1,1.0
A630414921766539272,-55.0,2,1.0,0.0,0.0,0,8794.68,517.334117,505.940005,2.0,0,1,1.0
A622848869184573448,240.0,1,1.0,0.0,0.0,0,3959.95,1979.975,0.03535533,1.0,0,1,1.0
A627371480031695112,130.0,2,1.0,0.0,0.0,0,6579.49,177.824054,142.785084,9.0,0,1,1.0
A636805359884833032,294.0,1,1.0,0.0,0.0,0,1745.5,581.833333,968.200951,1.0,0,1,1.0
A638197931475734792,-66.0,2,1.0,0.0,1.0,29,22252.3,1589.45,1254.36162,1.0,8,1,1.0
A627434258192928776,131.0,3,1.0,0.0,0.0,0,25262.8,5052.56,1860.96621,1.0,0,1,1.0
A627919243358245128,279.0,2,0.66666666,0.33333333,0.0,0,6404.1,320.205,665.128925,4.0,0,1,1.0
A624857128506495240,-62.0,1,1.0,0.0,0.0,0,10096.1,272.867567,545.852056,2.0,0,1,1.0
A623749382805655560,187.0,1,1.0,0.0,0.0,0,2297.0,765.666666,981.495457,1.0,0,1,1.0
A628706428202258696,351.0,1,1.0,0.0,0.0,28,45.7,15.2333333,9.2376043,1.0,0,1,1.0
A632442211778170888,716.0,3,0.33333333,0.66666666,0.0,0,56422.0,1612.05714,2792.4013,3.0,0,1,1.0
A624546082562510856,-37.0,5,0.375,0.625,1.0,30,57.92,4.82666666,7.23151352,1.0,0,1,1.0
A638393839370899720,-22.0,2,1.0,0.0,0.0,35,1708.18,94.8988888,93.3710753,1.0,0,1,1.0
A631625659331907592,-2.0,1,0.0,1.0,1.0,31,2557.0,1278.5,1724.63343,1.0,0,1,1.0
A638274267263275272,244.0,1,1.0,0.0,0.0,0,11.0,3.66666666,2.30940107,1.0,0,1,1.0
A635571339469525256,-36.0,2,0.5,0.5,1.0,0,418.0,209.0,268.700576,2.0,0,1,1.0
A618791040547033096,-218.0,2,0.5,0.5,0.0,0,4256.75,163.721153,367.68605,2.0,0,1,1.0
A618590521006231816,152.0,2,0.5,0.5,1.0,30,16802.63,164.731666,311.909141,7.0,0,1,1.0
A636086301250031880,125.0,1,1.0,0.0,1.0,25,6050.5,216.089285,557.474693,2.0,0,1,1.0
A634206910073016584,519.0,3,0.66666666,0.33333333,0.0,0,4233.9,846.78,1101.08266,1.0,0,1,1.0
A628091708281721096,-69.0,1,1.0,0.0,1.0,22,39510.1,897.956818,1508.30435,1.0,0,1,1.0
A619350621157330952,146.0,2,1.0,0.0,0.0,0,8150.9,232.882857,426.952394,1.0,0,1,1.0
A635454352890269960,229.0,1,0.0,1.0,1.0,34,314.6,104.866666,59.5114554,1.0,0,1,1.0
A633411675000672520,185.0,1,0.5,0.5,1.0,35,2582.9,645.725,579.088567,1.0,0,1,1.0
A628910603129327880,-54.0,1,1.0,0.0,0.0,0,5347.14,205.65923,365.838046,3.0,0,1,1.0
A636951748728066312,-21.0,2,1.0,0.0,0.0,30,1421.8,710.9,973.120352,1.0,0,1,1.0
A618571588530344200,392.0,1,1.0,0.0,0.0,23,103.8,34.6,12.7188836,1.0,0,1,1.0
A633947679554015496,215.0,3,0.5,0.5,0.0,0,4752.0,250.105263,223.020899,3.0,0,1,1.0
A635879475438948360,-19.0,4,0.5,0.5,1.0,22,52989.4,477.381982,1070.28701,9.0,0,1,1.0
A627401390989250824,189.0,1,1.0,0.0,1.0,0,1061.0,117.888888,178.031208,3.0,0,1,1.0
A623590030383779848,546.0,2,0.5,0.5,0.0,0,84.0,42.0,18.3847763,2.0,0,1,1.0
A635566962721689864,-33.0,3,0.5,0.5,1.0,19,960.9,160.15,89.8029787,1.0,0,1,1.0
A619477642466300168,-87.0,2,1.0,0.0,0.0,27,24597.88,424.101379,1253.25708,5.0,43,1,1.0
A635464212398739464,433.0,2,1.0,0.0,0.0,0,9264.4,1852.88,1195.81611,2.0,0,1,1.0
A628629640780451848,180.0,1,1.0,0.0,1.0,21,13287.94,1898.27714,3211.21227,1.0,0,1,1.0
A633969442061029640,290.0,4,1.0,0.0,0.0,0,4951.22,91.6892592,86.1276783,4.0,0,1,1.0
A635413781362512136,254.0,3,0.33333333,0.66666666,1.0,32,8643.43,205.795952,600.411252,5.0,0,1,1.0
A625777785364811784,-45.0,3,1.0,0.0,0.0,0,809.4,67.45,50.9865133,3.0,0,1,1.0
A636744348096008456,243.0,1,1.0,0.0,1.0,0,478.0,95.6,70.148414,1.0,0,1,1.0
A626123793894477832,-63.0,1,1.0,0.0,0.0,0,55.0,18.3333333,30.022214,1.0,0,1,1.0
A634500085840875784,2.0,1,1.0,0.0,0.0,0,2130.0,236.666666,150.220671,1.0,0,1,1.0
A635352055115943944,-22.0,2,0.5,0.5,1.0,6,31460.3,449.432857,1041.65187,8.0,5,1,1.0
A634938447785627912,-67.0,4,0.4,0.6,0.0,0,3880.6,125.180645,193.779277,2.0,8,1,1.0
A633842752940937480,777.0,2,0.5,0.5,1.0,45,1102.0,275.5,549.0,1.0,0,1,1.0
A624419498417459208,133.0,1,1.0,0.0,0.0,0,11898.0,1699.71428,1375.78059,2.0,0,1,1.0
A622577384771555336,223.0,1,1.0,0.0,0.0,0,1697.0,188.555555,143.862878,1.0,0,1,1.0
A630382723847950344,361.0,1,1.0,0.0,0.0,0,9111.55,69.5538167,84.3704562,3.0,0,1,1.0
A630200248353952008,221.0,2,1.0,0.0,1.0,22,122.18,24.436,16.4492395,3.0,0,1,1.0
A633226305579520264,774.0,4,0.16666666,0.83333333,1.0,25,10572.05,108.990206,263.139855,12.0,6,1,1.0
A636011514033082376,-51.0,1,1.0,0.0,1.0,26,152.5,38.125,41.1355786,1.0,0,1,1.0
A619275793079472392,157.0,2,1.0,0.0,1.0,22,6539.69,934.241428,2097.09729,2.0,0,1,1.0
A622272780565483784,-36.0,1,1.0,0.0,1.0,0,31650.5,3956.3125,2620.9594,2.0,2,1,1.0
A635559580201390344,3.0,5,0.83333333,0.16666666,1.0,30,2317.83,115.8915,158.288543,4.0,0,1,1.0
A627323046021042184,182.0,7,0.5,0.5,1.0,42,673.88,56.1566666,58.6911409,3.0,0,1,1.0
A638197854795468808,46.0,3,0.66666666,0.33333333,1.0,46,702.0,140.4,4.82700735,1.0,0,1,1.0
A633972354443120904,-74.0,2,0.66666666,0.33333333,0.0,0,23486.3,1565.75333,1694.92862,4.0,0,1,1.0
A630255329975734280,325.0,2,0.33333333,0.66666666,0.0,0,12709.6,577.70909,1175.19762,5.0,0,1,1.0
A624553887549886728,-89.0,2,1.0,0.0,0.0,0,18685.37,434.543488,645.864981,4.0,0,1,1.0
A634863867322699784,681.0,4,0.5,0.5,1.0,0,10160.5,241.916666,625.570059,3.0,0,1,1.0
A637422779678855432,217.0,1,1.0,0.0,0.0,0,8957.0,1791.4,1912.31882,2.0,0,1,1.0
A635219630301909000,612.0,2,0.5,0.5,0.0,0,20857.38,270.875064,795.895127,10.0,0,1,1.0
A631025355376824328,-82.0,4,0.4,0.6,1.0,24,9110.3,337.418518,1451.87038,3.0,0,1,1.0
A636727363303903240,200.0,2,0.75,0.25,1.0,20,23975.46,959.0184,1720.52972,3.0,0,1,1.0
A635480168705560840,-11.0,1,0.5,0.5,0.0,0,7024.88,226.609032,584.938013,4.0,0,1,1.0
A636196491311976456,-43.0,2,0.5,0.5,0.0,0,8235.08,915.008888,1281.53784,3.0,1,1,1.0
A617129886900818184,335.0,2,0.75,0.25,1.0,26,23144.8,2104.07272,1989.99333,1.0,0,1,1.0
A617295410611884040,420.0,2,1.0,0.0,1.0,27,105519.02,450.935982,1020.05472,18.0,8,1,1.0
A636092310613921800,222.0,1,1.0,0.0,0.0,0,1391.65,69.5825,53.2885523,2.0,0,1,1.0
A634705445642047496,-58.0,2,1.0,0.0,0.0,24,8244.37,67.5768032,226.976587,7.0,0,1,1.0
A618723238784012552,248.0,3,0.33333333,0.66666666,1.0,34,1545.5,110.392857,94.2641824,1.0,0,1,1.0
A628078107353419784,195.0,1,1.0,0.0,0.0,20,1062.82,53.141,41.7237075,4.0,0,1,1.0
A632516733327905032,-57.0,1,1.0,0.0,1.0,0,13611.0,2722.2,2543.80358,1.0,0,1,1.0
A637566800401273096,544.0,2,0.5,0.5,0.0,0,37892.0,2228.94117,1397.10703,1.0,0,1,1.0
A630355051432382472,-47.0,2,0.66666666,0.33333333,1.0,20,40953.94,546.052533,1078.81128,5.0,0,1,1.0
A637051689504870408,-45.0,1,1.0,0.0,0.0,0,3642.95,455.36875,458.811884,2.0,0,1,1.0
A623259937677512968,-46.0,2,1.0,0.0,0.0,0,39338.72,644.897049,2971.74021,3.0,0,1,1.0
A619228005822107656,319.0,2,0.5,0.5,0.0,0,10142.0,1690.33333,1432.47557,2.0,0,1,1.0
A635192300862967816,-87.0,3,0.75,0.25,0.0,0,23683.2,717.672727,1368.84311,3.0,0,1,1.0
A634638836571312392,256.0,2,0.66666666,0.33333333,1.0,26,946.9,86.0818181,66.1041877,2.0,0,1,1.0
A622413188918415624,-44.0,4,0.66666666,0.33333333,1.0,24,29849.2,1029.28275,1516.63702,5.0,0,1,1.0
A634254659371929864,415.0,2,1.0,0.0,1.0,24,29711.96,245.553388,430.17835,9.0,0,1,1.0
A633133207163769096,49.0,1,1.0,0.0,1.0,0,1366.7,341.675,504.954792,2.0,0,1,1.0
A630678964888670216,441.0,1,1.0,0.0,1.0,24,3467.44,67.9890196,149.898024,3.0,0,1,1.0
A630975150522634504,-97.0,1,1.0,0.0,1.0,38,46012.28,353.940615,1123.62245,13.0,0,1,1.0
A638330465844990216,7.0,1,1.0,0.0,0.0,0,12664.8,666.568421,1387.11264,1.0,2,1,1.0
A630317246048112648,85.0,1,1.0,0.0,0.0,0,11304.7,245.754347,566.493238,2.0,0,1,1.0
A633101168049917960,-62.0,3,0.66666666,0.33333333,0.0,0,525.4,131.35,107.511193,2.0,1,1,1.0
A627414996833275912,340.0,4,0.5,0.5,1.0,22,4033.06,80.6612,69.3102066,2.0,18,1,1.0
A637036765248491784,373.0,1,0.0,1.0,1.0,0,1065.1,66.56875,44.099202,3.0,0,1,1.0
A636807092895748104,-20.0,1,1.0,0.0,1.0,25,13957.5,186.1,344.443915,5.0,0,1,1.0
A636153586232856840,-36.0,1,1.0,0.0,1.0,0,5227.9,168.641935,490.37218,5.0,0,1,1.0
A633342298192613640,52.0,1,1.0,0.0,0.0,0,332.9,66.58,41.3247141,2.0,0,1,1.0
A626786849486016520,67.0,1,1.0,0.0,0.0,0,632.9,90.4142857,53.7013478,1.0,0,1,1.0
A627327064936026376,-41.0,1,1.0,0.0,0.0,31,24929.31,224.588378,588.584074,3.0,0,1,1.0
A633913977289576712,119.0,1,1.0,0.0,0.0,0,2253.19,112.6595,190.409635,7.0,0,1,1.0
A634604546441613576,-113.0,7,0.5,0.5,0.0,28,38129.99,177.34879,591.392973,7.0,13,1,1.0
A619464415728635912,192.0,1,1.0,0.0,0.0,0,6561.5,285.282608,725.107966,3.0,0,1,1.0
A634781824941297672,152.0,2,0.5,0.5,1.0,26,304.0,76.0,51.1794229,1.0,0,1,1.0
A629453492238422280,372.0,1,1.0,0.0,1.0,24,610.3,122.06,81.4044716,1.0,0,1,1.0
A629789095379341576,-93.0,2,0.33333333,0.66666666,0.0,32,109.9,54.95,63.5688996,1.0,0,1,1.0
A628020863374987528,-6.0,8,0.45454545,0.54545454,0.0,0,27342.64,127.175069,276.030336,5.0,1,1,1.0
A635255805125333000,485.0,2,1.0,0.0,1.0,0,63165.7,1035.50327,1628.59398,2.0,0,1,1.0
A618393595203817480,83.0,1,1.0,0.0,0.0,0,487.4,121.85,47.0866931,1.0,0,1,1.0
A628489471108583432,-48.0,3,0.33333333,0.66666666,0.0,0,165.38,33.076,37.4486031,2.0,0,1,1.0
A633939928404726024,92.0,1,1.0,0.0,1.0,24,256.0,128.0,0.0,1.0,0,1,1.0
A633924772580823048,130.0,1,1.0,0.0,0.0,24,2521.4,1260.7,1751.22065,1.0,0,1,1.0
A619545189769285640,2.0,1,1.0,0.0,1.0,0,6669.5,513.038461,515.086985,1.0,0,1,1.0
A635965114981289992,271.0,3,0.25,0.75,1.0,31,9832.9,351.175,461.737184,6.0,0,1,1.0
A625444721119990024,-144.0,2,1.0,0.0,0.0,0,1438.6,95.9066666,69.6450846,2.0,0,1,1.0
A623209887098212360,348.0,1,1.0,0.0,0.0,0,1818.88,101.048888,43.5509676,1.0,0,1,1.0
A618984783032094728,159.0,2,1.0,0.0,1.0,20,18770.8,3128.46666,4869.73855,1.0,0,1,1.0
A634405461478609160,-80.0,3,0.66666666,0.33333333,1.0,27,10446.4,298.468571,504.485212,21.0,0,1,1.0
A618231988955910152,928.0,4,0.4,0.6,1.0,29,18270.15,212.443604,352.038042,6.0,0,1,1.0
A633029029183623432,220.0,1,1.0,0.0,0.0,0,1625.0,203.125,346.531564,2.0,0,1,1.0
A633864284484407304,395.0,1,1.0,0.0,0.0,0,8545.44,341.8176,1184.37994,4.0,0,1,1.0
A618020282803687688,-99.0,3,1.0,0.0,1.0,32,5809.85,242.077083,268.158333,3.0,0,1,1.0
A630155753105133576,296.0,2,0.5,0.5,0.0,0,2016.0,504.0,545.909027,2.0,0,1,1.0
A631744766568042760,566.0,1,0.5,0.5,0.0,0,343204.27,3944.87666,29973.5398,2.0,54,1,1.0
